"","book_num","assessment_date","release_recommendation","release_decision","psa_fta_risk_score","psa_nca_risk_score","psa_nvca_risk_score","psa_score","psa_tool_question","psa_tool_response","monitor_level"
"805","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_2",2,NA
"806","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_3",1,NA
"807","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_4",1,NA
"808","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_5",1,NA
"809","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_6",1,NA
"810","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_7",2,NA
"811","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_8",0,NA
"812","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_9",2,NA
"813","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_2a",0,NA
"814","G10214321",2020-08-06,"Detain","Ineligible",4,6,1,6,"psa_tool_response_5a",1,NA
"815","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_1",0,NA
"816","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_2",0,NA
"817","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_3",0,NA
"818","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_4",1,NA
"819","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_5",0,NA
"820","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_6",0,NA
"821","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_7",0,NA
"822","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_8",0,NA
"823","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_9",0,NA
"824","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_2a",0,NA
"825","V10214533",2020-08-08,"Monitor","Ineligible",2,2,0,2,"psa_tool_response_5a",1,NA
"826","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_1",0,NA
"827","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2",0,NA
"828","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_3",0,NA
"829","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_4",1,NA
"830","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5",1,NA
"831","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_6",2,NA
"832","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_7",0,NA
"833","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_8",1,NA
"834","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_9",2,NA
"835","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2a",0,NA
"836","V10215578",2020-08-17,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5a",1,NA
"837","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_1",0,NA
"838","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_2",0,NA
"839","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_3",0,NA
"840","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_4",1,NA
"841","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_5",1,NA
"842","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_6",0,NA
"843","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_7",0,NA
"844","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_8",0,NA
"845","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_9",2,NA
"846","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_2a",0,NA
"847","E10216979",2020-08-28,"Detain","OR",2,3,0,3,"psa_tool_response_5a",1,NA
"848","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_1",0,NA
"849","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_2",2,NA
"850","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_3",1,NA
"851","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_4",0,NA
"852","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_5",1,NA
"853","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_6",1,NA
"854","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_7",0,NA
"855","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_8",0,NA
"856","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_9",2,NA
"857","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_2a",0,NA
"858","L10217046",2020-08-28,"Detain","Ineligible",3,5,1,6,"psa_tool_response_5a",1,NA
"859","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"860","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"861","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"862","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"863","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"864","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"865","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"866","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"867","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"868","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"869","S10217203",2020-08-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"870","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_1",0,NA
"871","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_2",0,NA
"872","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_3",0,NA
"873","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_4",1,NA
"874","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_5",0,NA
"875","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_6",0,NA
"876","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_7",0,NA
"877","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_8",0,NA
"878","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_9",0,NA
"879","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_2a",0,NA
"880","E10217227",2020-08-31,"Detain","Ineligible",2,2,0,2,"psa_tool_response_5a",1,NA
"881","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_1",2,NA
"882","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_2",0,NA
"883","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_3",1,NA
"884","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_4",0,NA
"885","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_5",0,NA
"886","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_6",0,NA
"887","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_7",0,NA
"888","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_8",0,NA
"889","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_9",0,NA
"890","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_2a",0,NA
"891","P10217236",2020-08-31,"Detain","Ineligible",2,4,0,4,"psa_tool_response_5a",0,NA
"892","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"893","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"894","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"895","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"896","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"897","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"898","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"899","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"900","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"901","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"902","I10217334",2020-08-31,"Monitor","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"903","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_1",0,NA
"904","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_2",0,NA
"905","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_3",1,NA
"906","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_4",1,NA
"907","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_5",1,NA
"908","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_6",1,NA
"909","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_7",2,NA
"910","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_8",1,NA
"911","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_9",2,NA
"912","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_2a",0,NA
"913","K10217789",2020-09-03,"Detain","Ineligible",5,6,0,6,"psa_tool_response_5a",1,NA
"914","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_1",0,NA
"915","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_2",2,NA
"916","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_3",1,NA
"917","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_4",1,NA
"918","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_5",1,NA
"919","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_6",2,NA
"920","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_7",4,NA
"921","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_8",1,NA
"922","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_9",2,NA
"923","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_2a",0,NA
"924","I10218363",2020-09-08,"Detain","Ineligible",6,6,1,6,"psa_tool_response_5a",1,NA
"925","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_1",0,NA
"926","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2",0,NA
"927","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_3",0,NA
"928","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_4",1,NA
"929","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5",1,NA
"930","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_6",2,NA
"931","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_7",0,NA
"932","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_8",1,NA
"933","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_9",2,NA
"934","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2a",0,NA
"935","Q10219038",2020-09-12,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5a",1,NA
"936","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_1",0,NA
"937","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2",0,NA
"938","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_3",1,NA
"939","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_4",1,NA
"940","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5",0,NA
"941","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_6",0,NA
"942","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_7",0,NA
"943","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_8",0,NA
"944","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_9",2,NA
"945","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2a",0,NA
"946","L10219294",2020-10-13,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5a",1,NA
"947","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_1",2,NA
"948","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_2",2,NA
"949","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_3",0,NA
"950","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_4",0,NA
"951","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_5",0,NA
"952","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_6",0,NA
"953","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_7",0,NA
"954","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_8",0,NA
"955","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_9",0,NA
"956","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_2a",1,NA
"957","I10219310",2020-09-15,"Detain","Ineligible",1,2,0,2,"psa_tool_response_5a",0,NA
"958","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"959","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"960","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"961","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"962","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"963","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"964","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"965","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"966","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"967","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"968","B10219340",2020-09-15,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"969","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_1",0,NA
"970","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_2",2,NA
"971","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_3",0,NA
"972","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_4",0,NA
"973","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_5",0,NA
"974","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_6",0,NA
"975","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_7",0,NA
"976","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_8",0,NA
"977","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_9",0,NA
"978","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_2a",0,NA
"979","Z10219399",2020-09-15,"Other_Unknown","Other_Unknown",1,1,0,1,"psa_tool_response_5a",0,NA
"980","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_1",0,NA
"981","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_2",0,NA
"982","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_3",0,NA
"983","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_4",1,NA
"984","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_5",1,NA
"985","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_6",0,NA
"986","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_7",0,NA
"987","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_8",1,NA
"988","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_9",2,NA
"989","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_2a",0,NA
"990","I10219513",2020-09-16,"Monitor","Ineligible",3,3,0,3,"psa_tool_response_5a",1,NA
"991","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_1",0,NA
"992","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_2",0,NA
"993","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_3",0,NA
"994","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_4",1,NA
"995","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_5",1,NA
"996","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_6",1,NA
"997","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_7",4,NA
"998","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_8",0,NA
"999","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_9",2,NA
"1000","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_2a",0,NA
"1001","N10220063",2020-09-20,"Detain","Ineligible",5,5,0,5,"psa_tool_response_5a",1,NA
"1002","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_1",0,NA
"1003","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2",2,NA
"1004","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_3",0,NA
"1005","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_4",1,NA
"1006","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5",1,NA
"1007","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_6",0,NA
"1008","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_7",0,NA
"1009","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_8",0,NA
"1010","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_9",2,NA
"1011","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_2a",0,NA
"1012","H10220103",2020-09-21,"Detain","Ineligible",2,3,0,3,"psa_tool_response_5a",1,NA
"1013","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_1",0,NA
"1014","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2",0,NA
"1015","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_3",0,NA
"1016","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_4",1,NA
"1017","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5",1,NA
"1018","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_6",1,NA
"1019","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_7",0,NA
"1020","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_8",1,NA
"1021","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_9",2,NA
"1022","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_2a",0,NA
"1023","F10220551",2020-09-24,"Detain","Ineligible",3,4,0,4,"psa_tool_response_5a",1,NA
"1024","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_1",0,NA
"1025","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_2",0,NA
"1026","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_3",0,NA
"1027","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_4",0,NA
"1028","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_5",1,NA
"1029","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_6",0,NA
"1030","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_7",4,NA
"1031","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_8",0,NA
"1032","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_9",2,NA
"1033","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_2a",0,NA
"1034","L10221171",2020-09-29,"Detain","Ineligible",5,4,0,5,"psa_tool_response_5a",1,NA
"1035","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"1036","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"1037","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"1038","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"1039","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"1040","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"1041","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"1042","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"1043","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"1044","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"1045","L10221359",2020-09-30,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"1046","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"1047","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",0,NA
"1048","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"1049","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"1050","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"1051","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"1052","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"1053","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"1054","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"1055","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"1056","P10221711",2020-10-03,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"1057","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_1",0,NA
"1058","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_2",2,NA
"1059","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_3",1,NA
"1060","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_4",1,NA
"1061","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_5",1,NA
"1062","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_6",1,NA
"1063","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_7",4,NA
"1064","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_8",0,NA
"1065","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_9",2,NA
"1066","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_2a",0,NA
"1067","C10221787",2020-10-04,"Detain","Ineligible",5,6,1,6,"psa_tool_response_5a",1,NA
"1068","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_1",2,NA
"1069","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_2",2,NA
"1070","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_3",1,NA
"1071","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_4",1,NA
"1072","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_5",1,NA
"1073","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_6",0,NA
"1074","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_7",2,NA
"1075","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_8",0,NA
"1076","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_9",2,NA
"1077","W10221881",2020-10-05,"Detain","Ineligible",4,6,1,6,"psa_tool_response_2a",1,NA
